ID,period_minutes,mean_power
102,10.071762870514819,0.0024512763287722625
102,10.074074074074073,7.505472671289031e-5
102,10.075,8.948609286952273e-4
102,10.075187969924812,7.433625587240165e-4
102,10.07587253414264,6.583857240537413e-4
102,10.077041602465332,6.702930319209938e-4
102,10.078003120124803,7.044684237686459e-4
102,10.081203007518797,1.8675719528228886e-4
102,10.081447963800905,0.0010469719964809369
102,10.084084084084083,5.911389902904681e-4
102,10.084337349397591,6.281066914382109e-4
102,10.084592145015105,0.0020742183952452984
102,10.087227414330219,2.91566428140405e-4
102,10.0875,0.001999534876436053
102,10.090361445783133,6.18999476106224e-4
102,10.090766823161188,0.00119378365803494
102,10.091185410334344,4.428160583524592e-4
102,10.092592592592593,5.329195864767555e-4
102,10.09375,4.7422901275295955e-4
102,10.096385542168674,2.1949536414567712e-4
102,10.096676737160122,7.713821231602301e-4
102,10.099248120300752,5.546937260579857e-4
102,10.099547511312219,6.821586383034611e-4
102,10.09984871406959,0.0034372041281701938
102,10.102964118564742,3.0366788112326715e-4
102,10.103286384976524,0.002180462657242292
102,10.10558069381599,7.027558111181104e-4
102,10.106382978723405,0.0011720030346530688
102,10.106544901065448,0.0012172902200309579
102,10.106583072100314,0.0017615389630776513
102,10.10819165378671,2.1804222821417854e-4
102,10.109546165884192,4.8426930021698176e-4
102,10.111613876319758,1.3764640366117507e-4
102,10.11195158850227,7.735300556263136e-4
102,10.112359550561798,1.5150681944270153e-4
102,10.114457831325302,5.557909108300792e-4
102,10.114803625377645,7.650833530305808e-4
102,10.115151515151515,0.0036051112025400852
102,10.11875,2.826061437193427e-4
102,10.119122257053291,0.0021834332479423353
102,10.120845921450151,7.848090294983956e-4
102,10.121951219512194,0.0011645904765719165
102,10.122448979591836,0.0021622966884523235
102,10.123839009287927,1.659696989825274e-4
102,10.125,0.0017182973986040301
102,10.12539184952978,6.101135713032657e-4
102,10.126888217522659,1.4121813726862412e-4
102,10.127272727272729,6.932610001330334e-4
102,10.127659574468085,2.8628694654848926e-5
102,10.12971342383107,6.771056351605068e-4
102,10.130105900151287,5.993835199159367e-4
102,10.13050075872534,0.0030857403752309717
102,10.134585289514867,2.242279145377187e-4
102,10.135007849293563,0.001551955238597283
102,10.136157337367624,6.467116633216779e-4
102,10.137404580152669,0.0012021740591219884
102,10.138364779874214,0.0024354708965797244
102,10.13953488372093,1.8864300256713067e-4
102,10.141287284144425,7.145885467293763e-4
102,10.142208774583963,5.793436377338565e-4
102,10.142640364188164,6.062634585163767e-4
102,10.145015105740182,0.00068036237430725685
102,10.145454545454546,6.260270953688418e-4
102,10.145896656534955,0.0013118563138913562
102,10.150470219435736,0.0013373790589954527
102,10.150943396226413,9.322762542510838e-4
102,10.15151515151515,6.722647111403339e-4
102,10.152905198776757,7.599706757511714e-4
102,10.154330708661417,0.001231146831664856
102,10.155279503105591,1.264080244051809e-4
102,10.157232704402514,6.449786455096488e-4
102,10.157575757575756,5.614243349359101e-4
102,10.158054711246201,8.340063191581827e-4
102,10.16036308623298,6.559741020557207e-4
102,10.160427807486633,0.0012025589508264836
102,10.160849772382399,6.053211756591409e-4
102,10.161339421613393,0.002506346444512059
102,10.166405023547881,0.0036716128572624094
102,10.166919575113809,8.726278358010192e-4
102,10.166929133858266,6.663209492688747e-4
102,10.16845329249617,0.0011528196275024556
102,10.16949152542373,8.379319473241271e-4
102,10.170347003154573,5.765461868383798e-4
102,10.171073094867808,2.3743905421435264e-4
102,10.17298937784522,5.420073887306822e-4
102,10.173228346456693,6.548150657626604e-4
102,10.17351598173516,0.0012393289110763546
102,10.175757575757576,6.629946610596794e-4
102,10.176291793313071,6.045266409733211e-4
102,10.176829268292684,0.003786449194393006
102,10.181818181818182,3.281871533898879e-4
102,10.182370820668693,9.771126784925857e-4
102,10.182389937106919,0.0029205374851284313
102,10.182965299684543,9.085295837454276e-4
102,10.1840490797546,0.0012683908864034935
102,10.186413902053712,9.478177614766135e-4
102,10.186915887850468,5.958342635080659e-4
102,10.188449848024316,3.3067416995826294e-4
102,10.18867924528302,0.001325966440158904
102,10.189024390243903,0.0012259578248537725
102,10.189274447949526,7.397973856443413e-4
102,10.191198786039452,9.283330524034415e-4
102,10.191780821917808,4.5473964187450213e-4
102,10.19236641221374,0.004003018350625386
102,10.197869101978691,0.0010117684523791046
102,10.198425196850394,0.001744467524600133
102,10.199052132701421,0.0012912792395374138
102,10.19969278033794,9.1232338821189e-4
102,10.20253164556962,0.001712084762176723
102,10.202808112324494,5.453634279104986e-4
102,10.203957382039574,5.912809559608066e-4
102,10.204580152671756,7.18891185673462e-4
102,10.205371248025275,9.020378311589398e-4
102,10.206686930091184,9.03129640546963e-4
102,10.207317073170733,2.747114901617592e-4
102,10.20795107033639,0.00346779746689954
102,10.213414634146343,6.63059928308834e-4
102,10.214511041009464,0.0015492890062091032
102,10.21505376344086,9.876822115358506e-4
102,10.215189873417721,0.0014458150050302816
102,10.215384615384615,4.3176666367201154e-4
102,10.218700475435815,0.002374878917455048
102,10.218750000000002,2.105041931847474e-4
102,10.21951219512195,9.265107952398292e-4
102,10.220183486238533,4.2447512604905244e-4
102,10.22151898734177,7.294690678611865e-4
102,10.222222222222221,6.659356668681509e-4
102,10.22290076335878,4.297592543580546e-4
102,10.223583460949463,0.0023508597326792635
102,10.227272727272727,0.0010951089982350515
102,10.229007633587786,7.049699632098573e-4
102,10.230647709320694,0.0024684252177392613
102,10.231124807395991,5.332815420422862e-4
102,10.231378763866877,0.0011890401320405735
102,10.23474178403756,1.397058485368116e-5
102,10.234920634920634,0.0028448895781554235
102,10.235114503816792,6.555239378622411e-4
102,10.23583460949464,0.0010256065418943006
102,10.236559139784946,8.719787100862804e-4
102,10.237717908082407,6.260237378145652e-4
102,10.237804878048781,5.308478915063044e-4
102,10.238532110091745,3.721766503653455e-4
102,10.23926380368098,0.0024655647402296275
102,10.244648318042813,8.566456552023372e-4
102,10.246835443037973,0.0032079306802947336
102,10.246913580246913,7.925556676112942e-4
102,10.247619047619047,0.0013258698201784064
102,10.250764525993883,4.731775698781789e-4
102,10.25078369905956,2.1866639207973636e-4
102,10.251192368839426,0.0015955019545331277
102,10.25153374233129,0.0013104025130537865
102,10.253164556962025,7.201565552688856e-4
102,10.253435114503818,6.240336814386743e-4
102,10.253968253968253,6.845312388127252e-4
102,10.254211332312405,2.750242585569222e-4
102,10.254992319508448,0.005271091126844965
102,10.260336906584993,9.898161853056423e-4
102,10.26275115919629,4.078206354258025e-4
102,10.263074484944532,0.001786578543230475
102,10.263910969793322,0.0018051490156456343
102,10.26646248085758,5.054416196781458e-4
102,10.266875981161697,3.7076263548141614e-4
102,10.267281105990783,7.789140045096e-4
102,10.26751592356688,9.418492432757375e-4
102,10.269113149847096,7.713467444255083e-4
102,10.269938650306749,2.6955179748745507e-4
102,10.270270270270268,8.214758430918097e-4
102,10.27027027027027,7.587185847444805e-4
102,10.270769230769229,0.006046676878486312
102,10.276073619631902,7.159790144669169e-4
102,10.27863777089783,1.5382276626772616e-4
102,10.27936507936508,5.819701723247927e-4
102,10.280254777070063,0.001989729791517227
102,10.282208588957054,8.416392213704834e-4
102,10.283018867924529,3.958995607732206e-4
102,10.283076923076923,5.236344056684725e-4
102,10.283891547049441,0.001502919395802519
102,10.284839203675345,7.358750182739367e-4
102,10.285714285714285,8.044401581439729e-4
102,10.285714285714286,4.495446022603138e-4
102,10.286594761171033,0.004588918814325048
102,10.286624203821656,6.815222234133863e-4
102,10.291858678955453,6.167904705602224e-4
102,10.291891891891892,0.0014926460684809516
102,10.294573643410851,4.135434708559486e-4
102,10.29570747217806,3.991294208962058e-4
102,10.296650717703349,0.002082526615427264
102,10.298003072196622,8.13254730739224e-4
102,10.298921417565486,8.996726838848753e-4
102,10.299212598425198,2.6988793001313656e-4
102,10.300319488817891,0.003286942871024095
102,10.300613496932517,6.82165211536479e-4
102,10.301538461538462,5.49585034182946e-4
102,10.302469135802468,0.003950619633517194
102,10.303030303030301,6.291428386115369e-4
102,10.307692307692307,6.332914880059178e-4
102,10.310559006211179,8.186718438849671e-4
102,10.312101910828027,7.553062713952407e-4
102,10.313099041533546,0.0020248245953481355
102,10.313846153846153,4.828653126793591e-4
102,10.314814814814815,0.0012107793808950264
102,10.315457413249213,4.673909620532522e-5
102,10.316436251920122,6.979403944801506e-4
102,10.316799999999999,0.004211242662949042
102,10.317411402157166,5.563602884568388e-4
102,10.318392581143739,0.0034182653811171597
102,10.318471337579618,1.1479259631898083e-5
102,10.319488817891372,6.28311733484633e-4
102,10.323574730354393,7.329044445609611e-4
102,10.326086956521738,6.347835061291119e-4
102,10.326594090202175,4.1066950206477453e-4
102,10.328548644338117,5.094134237214794e-4
102,10.3296,0.0018505223553837058
102,10.329738058551618,2.566668677270849e-4
102,10.330757341576506,8.156102942345739e-4
102,10.33175355450237,4.83612798885704e-6
102,10.332307692307692,7.162035464357519e-4
102,10.333333333333332,0.0024512615175982027
102,10.333333333333334,6.377054845064115e-4
102,10.3343653250774,0.004229599775706872
102,10.335999999999999,7.34600896145922e-4
102,10.339506172839506,7.042887770917831e-4
102,10.342679127725855,1.426013204690595e-4
102,10.344827586206897,8.850139357781961e-4
102,10.345047923322683,1.8463892408106456e-4
102,10.345679012345679,3.969828876100038e-4
102,10.346153846153845,0.0018299471173703684
102,10.346749226006192,5.201478739274884e-4
102,10.347826086956522,0.001776843287562811
102,10.348101265822786,1.7312554709566237e-5
102,10.348228043143298,7.271946556046169e-4
102,10.349304482225659,8.03997207940531e-4
102,10.34991974317817,9.086229639644499e-4
102,10.350387596899223,0.003868443214056282
102,10.3525641025641,6.478796047828636e-4
102,10.35548686244204,6.208991760011331e-4
102,10.358814352574102,4.748977542648294e-4
102,10.3616,5.545104762991263e-4
102,10.361669242658424,5.8775655363445e-4
102,10.362760834670945,0.0018786374344204435
102,10.362790697674418,8.595816509411798e-4
102,10.364197530864198,8.660976518817784e-4
102,10.364500792393029,6.365591769894925e-5
102,10.365325077399383,8.898920533475446e-4
102,10.366459627329192,0.00282098296860126
102,10.366559485530546,7.744465954482306e-4
102,10.369181380417334,6.481788731850479e-4
102,10.371517027863776,6.236726806994755e-4
102,10.374999999999998,8.173048300307395e-4
102,10.377708978328172,4.371953842364542e-4
102,10.378205128205128,8.431704805353402e-4
102,10.37888198757764,0.0011684716188999648
102,10.37942122186495,0.0021044316627235257
102,10.380216383307573,0.001204753606459392
102,10.380952380952381,1.8355177371856082e-4
102,10.38139534883721,8.755036490834257e-4
102,10.382513661202188,8.398602702168772e-4
102,10.38258164852255,0.001772171726627759
102,10.383252818035427,0.0016523421080140129
102,10.384615384615387,3.5052854844405657e-4
102,10.385852090032154,8.020228912970233e-4
102,10.387596899224807,7.04904265310784e-4
102,10.391236306729263,4.7212332416648946e-4
102,10.393798449612403,1.4565308590073087e-4
102,10.39486356340289,3.110357544204836e-4
102,10.395023328149302,7.076318652264341e-4
102,10.396135265700483,0.0017131946639866225
102,10.396284829721363,0.001234619583529058
102,10.397456279809221,3.697198135476102e-4
102,10.397515527950311,8.60892876637957e-4
102,10.398753894080997,0.0016048115578465203
102,10.399999999999999,0.0030407392302185957
102,10.40257648953301,0.0010286011579810793
102,10.403726708074535,7.666567096112738e-4
102,10.404371584699453,0.0017146687188091814
102,10.404624277456648,0.0026176753047894843
102,10.407523510971785,5.549635324145064e-5
102,10.409937888198757,5.963701103447633e-5
102,10.411214953271028,2.3576200978377496e-4
102,10.411575562700966,4.720539911743913e-4
102,10.412403100775194,0.0010185698300494736
102,10.412903225806451,0.0012142751105771671
102,10.413685847589425,8.882867809239469e-4
102,10.414012738853504,5.052193065173488e-4
102,10.414976599063962,0.0016790497019626253
102,10.416801292407108,0.0032011650716389944
102,10.419354838709676,8.889524948398838e-4
102,10.419906687402799,7.299730030735054e-4
102,10.423861852433278,1.9447792902082192e-4
102,10.426127527216174,1.7826691933151673e-4
102,10.42745709828393,5.904351605240927e-4
102,10.428341384863122,0.0018241934522267007
102,10.428571428571427,0.0010187221476434481
102,10.429725363489498,0.001210378822398264
102,10.429906542056075,7.906261023225064e-4
102,10.43062200956938,4.0584316851761465e-4
102,10.431249999999999,0.0011177292206028474
102,10.433656957928802,0.0017638093348933384
102,10.43613707165109,6.960311284877168e-4
102,10.436187399030693,7.148940857004015e-4
102,10.43956043956044,0.001021782407646853
102,10.440251572327043,4.7556873196523896e-4
102,10.442367601246106,2.616339675419643e-4
102,10.443750000000001,0.0010609191360295297
102,10.444790046656298,0.0012859917093408942
102,10.44516129032258,0.002806940547072608
102,10.446177847113885,6.294046145729891e-4
102,10.446601941747572,0.0015550523797121568
102,10.447284345047924,1.8921862563523186e-4
102,10.447574334898277,4.0739459914550274e-4
102,10.450567260940032,5.75548810400124e-4
102,10.451612903225808,7.689853925814938e-4
102,10.45241809672387,7.134596825254725e-4
102,10.453074433656957,7.632172963542783e-4
102,10.456692913385826,3.14133719075404e-4
102,10.458658346333852,2.069199149009173e-4
102,10.460093896713616,7.279040920327241e-4
102,10.461059190031152,0.001394447402470939
102,10.46153846153846,0.0013238757703479141
102,10.462035541195476,0.001980829861529705
102,10.4625,5.639932132641546e-4
102,10.46353322528363,0.0016440517066909348
102,10.463949843260187,1.6276333191006135e-4
102,10.464000000000002,2.825272528314458e-4
102,10.465116279069766,0.00382003182768736
102,10.467532467532468,7.548032125682496e-4
102,10.46875,7.358716034630937e-4
102,10.470016207455428,8.55885298272587e-4
102,10.473186119873814,8.464357307926581e-5
102,10.475,8.866786127012455e-5
102,10.476489028213166,1.8311342738379694e-4
102,10.477379095163807,0.0012385442762031665
102,10.478873239436622,6.85145788312201e-4
102,10.478964401294498,6.363750300910995e-4
102,10.480376766091052,1.4310000980626142e-4
102,10.48051948051948,0.0010620050983189194
102,10.480769230769232,7.890529888761113e-4
102,10.484552845528455,0.0024720955292804178
102,10.485133020344287,7.398259493128243e-4
102,10.487012987012987,7.528364773149523e-4
102,10.489731437598735,1.9051207801790054e-4
102,10.491392801251957,1.4440604687551349e-5
102,10.49293563579278,4.603609335220417e-4
102,10.49375,0.001117828215533315
102,10.495297805642634,7.123243763522843e-4
102,10.495948136142626,6.846229842121814e-4
102,10.496855345911948,6.088828514537309e-5
102,10.497237569060774,9.715575372646722e-4
102,10.497560975609757,6.717714832440826e-4
102,10.497592295345104,0.0012180678851925928
102,10.501567398119123,6.854606082178482e-4
102,10.501628664495113,0.00502137621746828
102,10.504065040650405,5.525351633295585e-4
102,10.50632911392405,2.0050027267449824e-4
102,10.50783699059561,8.432457533374804e-5
102,10.509433962264152,0.0010931904281248452
102,10.51017214397496,0.0011832433392861407
102,10.511773940345371,4.665446505359987e-4
102,10.512987012987013,0.0015378255165668648
102,10.513385826771653,2.1194791501835225e-5
102,10.514469453376208,8.700443200542184e-4
102,10.514657980456025,9.373726022629002e-4
102,10.518053375196233,6.961322552940536e-4
102,10.518760195758563,0.004460242899585743
102,10.519337016574585,8.203386065991691e-4
102,10.51948051948052,5.244637542527038e-4
102,10.52117263843648,5.162208973543131e-4
102,10.522979397781297,2.8415183191203277e-5
102,10.524332810047095,2.932314989920158e-4
102,10.525984251968504,9.623432178122738e-4
102,10.526315789473685,0.002914346990578987
102,10.526645768025078,0.001180754548889422
102,10.528301886792454,3.0203424519992847e-4
102,10.529968454258674,1.1204526201814313e-4
102,10.530081300813007,0.0018143520356508562
102,10.531400966183575,2.1711967318637358e-4
102,10.531810766721044,0.0012996209421708566
102,10.534591194968552,7.414173016214434e-4
102,10.5359477124183,0.002178398696396418
102,10.538336052202283,5.78459497232695e-4
102,10.539682539682538,2.7984323822093755e-4
102,10.540880503144654,4.959614213073435e-4
102,10.542586750788644,3.6742630133014916e-4
102,10.543171114599687,9.162671272422715e-4
102,10.544881889763781,5.375088754087645e-4
102,10.546603475513427,1.5640898781720883e-4
102,10.547231270358306,0.001083519083023732
102,10.548387096774194,5.624046423664909e-5
102,10.549019607843135,0.0010856030294141147
102,10.551181102362206,7.572220531379911e-4
102,10.553191489361701,0.001001632894482476
102,10.555555555555555,5.509033428005473e-4
102,10.556438791732909,8.919880089575765e-4
102,10.55748031496063,3.843727711574472e-4
102,10.559241706161137,5.36004740830371e-4
102,10.559748427672956,8.841109097375095e-4
102,10.561514195583596,9.370667446937163e-4
102,10.563291139240505,9.784578486240243e-5
102,10.564437194127242,3.4280366411369533e-4
102,10.565428109854606,5.566654739747054e-4
102,10.566284779050736,6.742506278674875e-4
102,10.56782334384858,6.644661891529926e-4
102,10.570491803278689,0.002359519000858812
102,10.572831423895252,3.946810104572187e-4
102,10.57324840764331,8.91168841462646e-4
102,10.574132492113565,2.093033535038555e-4
102,10.575949367088608,0.0011241410015429907
102,10.576377952755905,0.0011020743930880695
102,10.577777777777778,8.386570088202213e-4
102,10.578199052132703,0.001003516611205382
102,10.580031695721077,1.5580799256651544e-4
102,10.581699346405228,1.4200582787910234e-5
102,10.582524271844662,8.363204546997158e-4
102,10.583606557377049,7.050641806912551e-4
102,10.584518167456556,6.295167408768364e-4
102,10.587848932676518,0.0049173833375506385
102,10.588235294117647,6.578939335051214e-4
102,10.59011164274322,2.260935195823971e-4
102,10.59016393442623,5.46508486173592e-4
102,10.590837282780411,3.5175674528526763e-4
102,10.59270998415214,0.0010407650468474017
102,10.593059936908517,0.0012162677294072664
102,10.594936708860761,7.080913982808064e-4
102,10.596825396825396,3.6479423897508456e-4
102,10.599018003273322,2.688359045588785e-4
102,10.59967585089141,7.344850565382403e-4
102,10.600985221674875,9.488640534284051e-4
102,10.601265822784809,7.762636443613173e-4
102,10.605263157894736,0.005132110140609665
102,10.607028753993609,2.327992311696536e-4
102,10.607553366174056,7.783114103016149e-4
102,10.60759493670886,8.112204381163312e-4
102,10.60952380952381,5.609533703749563e-4
102,10.609794628751974,9.031510644910185e-4
102,10.611727416798733,5.028210467658118e-4
102,10.613672496025437,4.024419572809316e-4
102,10.614525139664805,0.001190920999013764
102,10.616393442622952,0.001230424048001168
102,10.616883116883118,3.9761654460324146e-4
102,10.618066561014263,8.743537938560998e-4
102,10.618421052631579,9.163256339644157e-4
102,10.622734761120263,0.003067871660616732
102,10.623999999999999,0.001405925407479093
102,10.624405705229794,0.0011067774623393315
102,10.624999999999998,7.612095555053474e-4
102,10.626391096979333,5.378894553956091e-4
102,10.626582278481013,6.61148365385824e-4
102,10.62857142857143,5.867088452940865e-4
102,10.630573248407643,2.337582719743283e-4
102,10.633825944170772,0.002085346782634221
102,10.634146341463415,3.8721145069973224e-4
102,10.634920634920634,7.831977029931796e-4
102,10.635914332784184,6.930695607720285e-4
102,10.636871508379889,0.0010836139600785776
102,10.640264026402638,6.054031341234307e-4
102,10.641025641025639,0.0017715627651076651
102,10.64126984126984,7.539051029081077e-4
102,10.642504118616143,6.150565624956788e-4
102,10.643312101910828,0.0010512671188887635
102,10.643423137876386,8.654167993735819e-4
102,10.645468998410175,7.649141764665736e-4
102,10.647527910685804,5.0993860534573264e-5
102,10.650887573964498,0.0014075271368647487
102,10.651315789473683,0.0013948827016895017
102,10.651465798045603,3.3806010126049305e-4
102,10.651828298887121,6.429329565937172e-4
102,10.653465346534652,7.816677561852414e-4
102,10.657851239669421,6.549771905953753e-4
102,10.657894736842106,3.917309385168256e-4
102,10.658105939004814,8.671601420545057e-4
102,10.65818759936407,4.4836608088503127e-4
102,10.66006600660066,7.03623164751477e-4
102,10.660287081339714,9.291244318471505e-4
102,10.66031746031746,0.0011591487989183339
102,10.662420382165607,6.563562093579072e-4
102,10.664536741214057,4.9426647535651975e-5
102,10.668789808917198,7.224196511106888e-4
102,10.668841761827082,1.981357887768516e-4
102,10.668863261943986,3.2011792555742955e-4
102,10.671074380165289,9.98934259096309e-4
102,10.674157303370787,0.0013513452397286828
102,10.67515923566879,5.500481237311352e-4
102,10.675241157556268,6.46463379957761e-5
102,10.67549668874172,0.0022032999244789007
102,10.677265500794913,0.0011393406367734365
102,10.677316293929712,3.478431181285204e-4
102,10.677685950413222,9.703619945716745e-4
102,10.679425837320574,3.991949383713601e-4
102,10.6816,1.2818317983885345e-4
102,10.685805422647528,9.184784418543924e-4
102,10.686274509803923,5.694448544217226e-4
102,10.686468646864686,3.2456529108336154e-4
102,10.688741721854303,8.378889987653719e-4
102,10.692185007974482,0.0010566046852172528
102,10.692431561996777,7.548159365859533e-4
102,10.693200663349916,0.003450350899459729
102,10.694267515923565,9.16494752384174e-4
102,10.6944,4.3137069395308015e-4
102,10.695364238410596,0.0010080892507653852
102,10.696485623003197,2.441631337131885e-4
102,10.696629213483146,9.160193362162496e-4
102,10.698717948717947,2.2527122207543622e-4
102,10.702875399361023,9.205114479685495e-4
102,10.703764320785599,0.0014551193660534607
102,10.704132231404959,0.001287778241114086
102,10.70646766169154,5.082296059450589e-4
102,10.70926517571885,0.0010960330525905107
102,10.709677419354838,0.0015225944157784357
102,10.710963455149502,0.0029854801065306567
102,10.711323763955342,7.348712362460988e-4
102,10.711538461538462,0.0011270295760776074
102,10.713101160862355,7.758041693489617e-4
102,10.7136,1.3679977898342603e-4
102,10.714285714285714,0.002009359170677804
102,10.71589085072231,3.483595547588067e-4
102,10.719999999999999,7.443548967824089e-4
102,10.721311475409838,0.0018648855449284428
102,10.721854304635762,0.0015066589171998904
102,10.724252491694351,6.180551506028983e-4
102,10.7264,6.138228292998702e-4
102,10.726978998384489,0.0010653999896972051
102,10.728434504792332,7.014905460777999e-4
102,10.728476821192055,0.0012250795541783018
102,10.72873194221509,0.001235644845497174
102,10.728785357737104,0.001508855391682209
102,10.730769230769232,6.273043902529057e-5
102,10.730897009966776,6.897304719996551e-4
102,10.733118971061092,3.4146534648031953e-4
102,10.734463276836157,0.001373234256203285
102,10.737179487179487,6.97749762080358e-4
102,10.738916256157637,8.730664669649603e-4
102,10.739635157545605,6.44438140944272e-4
102,10.742096505823627,0.0010133244304297336
102,10.743589743589743,2.3574275002917786e-4
102,10.744336569579286,9.178220850488324e-5
102,10.7456,6.267356599241441e-4
102,10.745980707395498,5.251233583415642e-4
102,10.746666666666666,2.3120803517198853e-4
102,10.747993579454254,1.7309030755263856e-4
102,10.748752079866888,8.031179905310239e-4
102,10.750402576489533,2.549111798337263e-4
102,10.754414125200642,8.564521116130822e-4
102,10.756578947368421,3.1004742257444503e-05
102,10.757062146892656,4.4413621797463447e-4
102,10.757475083056478,7.998309789267495e-5
102,10.76,9.643379781205787e-4
102,10.76083467094703,3.0184699147426124e-4
102,10.761750405186385,2.7859497445574755e-4
102,10.762820512820513,6.892376396166176e-4
102,10.76328502415459,3.206119770697799e-4
102,10.764607679465776,3.957246660276597e-4
102,10.765273311897108,5.702175601294851e-4
102,10.766666666666666,7.803056202885651e-4
102,10.76774193548387,3.79523092937316e-4
102,10.771704180064308,9.077033054627433e-4
102,10.774299835255356,5.746706840040043e-4
102,10.775374376039933,3.013162741289915e-4
102,10.7779632721202,5.12716169686918e-4
102,10.778135048231512,5.653184835875706e-4
102,10.778443113772456,0.002164075773353143
102,10.779220779220777,0.0010699922376901422
102,10.780096308186195,7.593198986054118e-4
102,10.780645161290323,0.0010093116190666518
102,10.782608695652174,0.0023338910413012526
102,10.782608695652176,8.710370998855401e-4
102,10.78464106844741,6.097251539567271e-4
102,10.78513731825525,0.0010943231406353813
102,10.789049919484702,7.678681217538463e-4
102,10.792079207920793,0.0020191121567723065
102,10.793333333333333,3.2959583657488935e-4
102,10.795454545454547,0.0014773291225956156
102,10.79549114331723,5.148908552320142e-4
102,10.795986622073578,4.5034662024899476e-4
102,10.796747967479673,8.063800659523213e-4
102,10.79742765273312,6.0128466641334e-4
102,10.798061389337642,0.0015217941565807958
102,10.8,9.257087032118325e-4
102,10.800670016750418,0.00450644532174423
102,10.802588996763754,0.0017647345687485396
102,10.80267558528428,6.311526930547137e-4
102,10.806451612903226,7.118123882428651e-4
102,10.809917355371901,0.0024799885841208973
102,10.81135225375626,5.8204798435473635e-5
102,10.812903225806451,2.0966408495400366e-4
102,10.814070351758794,9.069619068982645e-4
102,10.814332247557003,8.61394014852303e-5
102,10.814814814814815,2.8101381254489903e-4
102,10.815533980582526,0.0012217368126745587
102,10.817447495961229,6.431703441857645e-4
102,10.818181818181818,4.341350974731772e-4
102,10.818791946308723,0.004513176312754262
102,10.820097244732576,0.001746048682562379
102,10.82077051926298,8.41787002135586e-4
102,10.823909531502423,8.140232381705221e-4
102,10.827814569536425,0.0014278605783080987
102,10.829431438127092,5.80941079635489e-4
102,10.830371567043617,1.707792482130494e-5
102,10.831973898858072,2.557163822474888e-4
102,10.832214765100671,0.0011093639193693128
102,10.832258064516129,3.1418338726617334e-4
102,10.833063209076174,7.646005684997243e-4
102,10.83495145631068,8.664502364019719e-4
102,10.836974789915965,0.00226018055080176
102,10.837662337662337,0.001367410191539539
102,10.838926174496642,8.411651442269783e-4
102,10.841423948220065,8.549467654349229e-4
102,10.843373493975903,0.002713208625532962
102,10.845771144278608,2.3113363568708247e-4
102,10.847571189279732,0.0016879587264590902
102,10.84789644012945,1.7210107109126964e-05
102,10.849673202614378,9.73546524898315e-4
102,10.849757673667204,8.03589838065782e-4
102,10.850420168067226,7.621798284794875e-4
102,10.85064935064935,8.73211534070136e-4
102,10.852512155591572,0.0015888775515876864
102,10.855218855218855,6.321339034084055e-4
102,10.855284552845527,0.0014860504596551187
102,10.857142857142856,6.374062817194652e-4
