period_minutes,mean_power,n_nights,power_smooth
10.046224961479197,0.0014666031907028235,1,0.001257819658834351
10.046367851622874,0.001185203970776315,2,0.0012577781638522289
10.046656298600311,6.674312885744858e-4,440,0.0012576944431280821
10.046801872074884,0.007843036747758289,1,0.0012576522130996943
10.04694835680751,4.3899122527618166e-5,1,0.0012576097337276735
10.047393364928912,1.9505272927749075e-4,1,0.0012574807773543847
10.047543581616482,0.0013174026619295171,1,0.001257437278280878
10.047846889952153,0.0034399415121403668,1,0.001257349495873479
10.047904191616768,4.352979144930619e-5,1,0.0012573329190811514
10.048,1.3131661647190673e-4,1,0.0012573052078308328
10.04804804804805,0.0016105991199377283,3,0.001257291313022177
10.048309178743962,7.492092653800872e-4,1,0.0012572158260834184
10.048622366288493,2.2661191555827033e-4,1,0.0012571253538026035
10.049099836333877,0.0026328467251184864,1,0.001256987556752907
10.049586776859504,0.004263725535799717,1,0.0012568471913201804
10.049689440993792,1.1135454317812148e-4,1,0.0012568176186067675
10.050974512743627,2.954334224003602e-4,10,0.0012564480756542648
10.051127819548872,0.0011883757740760495,6,0.0012564040672199443
10.052539404553414,4.5021471005888967e-4,3,0.0012559996313111586
10.052877138413685,3.6015761790733245e-4,3,0.0012559030739335395
10.052910052910054,0.001748230119433751,56,0.0012558936680333594
10.053097345132743,0.001017826842163587,1,0.0012558401604435502
10.053859964093357,0.0022696227198887565,1,0.0012556225418650774
10.053892215568863,3.472974344317374e-4,11,0.001255613347685026
10.054054054054054,0.0011638683428250897,28,0.001255567222153
10.05421686746988,0.0027388111523306176,1,0.001255520837316051
10.05586592178771,0.0014593713193946046,1,0.0012550520780969837
10.055900621118012,0.0010443227738307715,5,0.0012550422350037364
10.05607476635514,0.0022244379752393295,15,0.0012549928483279506
10.05697151424288,5.498294547078353e-4,3,0.0012547388726286168
10.057142857142857,0.0014719830810796157,1,0.00125469040941187
10.059282371294852,0.001032450806764177,3,0.001254086998742761
10.06006006006006,5.904918207171156e-4,608,0.0012538684630200424
10.06024096385542,4.8564716739137747e-4,1,0.001253817688786651
10.060422960725075,5.982391753243934e-4,1,0.0012537666309705962
10.060606060606059,9.130229117041757e-4,1,0.0012537152872060778
10.061538461538463,7.854072588533551e-4,1,0.0012534541945014251
10.061728395061728,7.116977095466122e-4,1,0.0012534010838734036
10.061919504643962,9.99704340808369e-4,2,0.0012533476699830694
10.062111801242237,0.001912258799749836,1,0.0012532939502448838
10.062305295950154,6.582254240827047e-4,440,0.0012532399220440984
10.0625,0.006300028059767585,1,0.0012531855827363381
10.06269592476489,2.3412976132847175e-4,1,0.0012531309296471983
10.062937062937063,0.007958566465678869,1,0.0012530637013564063
10.06296851574213,3.137044430636391e-5,1,0.0012530549354629915
10.063157894736843,0.0016820859615030686,3,0.0012530021702597113
10.063291139240507,1.1747917659063618e-4,1,0.0012529650604879343
10.063492063492063,0.002178189781518964,1,0.0012529091249135079
10.063897763578275,0.0018962103295068265,1,0.0012527962680438265
10.064102564102566,1.688254935982444e-4,1,0.0012527393409878993
10.064516129032258,0.0017851317961000367,1,0.0012526244749807055
10.064935064935066,1.3296190307915526e-4,1,0.0012525082398419172
10.065318818040437,1.3831861017462641e-4,1,0.0012524018746044793
10.065573770491802,0.001966515365825169,1,0.0012523312664394967
10.066066066066066,2.3252881637292523e-4,10,0.0012521950563213387
10.066225165562914,0.0030268460837811913,1,0.0012521510725461904
10.066265060240966,0.0013008196173331051,6,0.0012521400462742157
10.06853582554517,4.220228954216058e-4,3,0.0012515142874605844
10.068965517241379,5.59069972422513e-4,11,0.0012513962847624654
10.069172932330828,0.0012492916500548826,27,0.0012513393705550183
10.069381598793363,0.0018630084495414468,1,0.0012512821435220626
10.070175438596491,7.649649974392047e-4,3,0.0012510647120104177
10.070921985815602,0.001431163399533377,1,0.0012508606385355074
10.07153965785381,0.0016837452098016565,5,0.0012506920904690113
10.071762870514819,0.0019999180491643404,15,0.0012506312470824084
10.071942446043165,0.0019020906425338952,1,0.001250582323779384
10.072072072072073,3.741157167650195e-4,3,0.0012505470227549209
10.072202166064983,4.0664411692541987e-4,1,0.0012505116061828799
10.072289156626505,7.989522363410716e-4,1,0.001250487930664375
10.074074074074073,8.289098368343736e-4,3,0.0012500033202840612
10.075,6.594415514310643e-4,3,0.0012497528123566316
10.075187969924812,6.569731917437289e-4,608,0.001249702031089338
10.075414781297134,3.458840748992373e-4,1,0.001249640789686656
10.075642965204237,5.083118120178999e-4,1,0.0012495792142462612
10.07587253414264,6.583857240537413e-4,1,0.0012495173020618722
10.077041602465332,6.702930319209938e-4,1,0.0012492025932194705
10.077279752704792,6.906660465624886e-4,1,0.0012491386020969698
10.077519379844961,7.662744971125133e-4,2,0.0012490742544572259
10.078003120124803,6.012530039499486e-4,440,0.0012489444778021504
10.078078078078079,1.2924224279118145e-4,1,0.0012489243830188233
10.078247261345853,0.007359981726189683,1,0.0012488790427943796
10.078313253012048,8.340916179664312e-4,3,0.0012488613628427532
10.078492935635792,4.896216362190597e-4,1,0.0012488132392836303
10.079239302694138,2.3663394275832958e-4,1,0.001248613586777431
10.079491255961843,9.679626914786191e-4,1,0.0012485462781279778
10.079999999999998,7.991188458465844e-4,1,0.0012484105048608046
10.080256821829856,1.5243041201616115e-4,1,0.0012483420337026253
10.080560420315237,0.009927829664283867,1,0.001248261151395027
10.080775444264944,0.001886105475618539,1,0.001248203905712104
10.080996884735205,1.2258559527549302e-4,1,0.0012481449858232408
10.081203007518797,3.720374413722309e-4,10,0.0012480901726542194
10.08130081300813,1.0886997402916659e-4,1,0.00124806417422078
10.081447963800905,0.0015652441631867698,6,0.0012480250716341232
10.082101806239736,5.449570915264549e-5,1,0.0012478515097479645
10.082918739635158,0.0032315123070104264,1,0.0012476350790146945
10.084084084084083,5.84980752768673e-4,11,0.0012473271578110794
10.08424336973479,1.1711012075091734e-4,3,0.0012472851438424793
10.084337349397591,0.00100015891449043,27,0.0012472603636949802
10.084592145015105,0.0020742183952452984,1,0.0012471932116302272
10.087218045112783,7.633030652992869e-4,3,0.0012465038160412107
10.087227414330219,0.0015020445703382017,5,0.0012465013649837437
10.087481146304675,4.2242586590998345e-4,1,0.0012464350103447402
10.0875,0.0016256449887307406,15,0.0012464300816391373
10.08787346221441,0.0010434754116682647,3,0.001246332503370618
10.088809946714031,3.968525536483647e-4,1,0.0012460882512824927
10.09009009009009,7.142859522612088e-4,1,0.0012457553678297214
10.090361445783133,5.710821782491045e-4,608,0.0012456849541066834
10.090415913200724,5.027623735940093e-4,1,0.0012456708266919741
10.090634441087614,5.587759929163607e-4,1,0.0012456141673600468
10.090766823161188,7.19651781614813e-4,3,0.001245579860078912
10.09090909090909,5.541449524294889e-4,1,0.0012455430046787947
10.091185410334344,4.428160583524592e-4,1,0.0012454714631223956
10.092592592592593,5.329195864767555e-4,1,0.0012451079671829165
10.092879256965945,0.0011510403876075015,1,0.00124503408892578
10.093167701863354,9.721942073154309e-5,2,0.001244959810352561
10.093233082706767,1.8125361642234674e-4,1,0.0012449429820418601
10.093514328808448,4.0978139723350814e-4,3,0.0012448706267987818
10.09375,5.003337421066746e-4,440,0.001244810039464904
10.094043887147336,0.0027803650448744075,1,0.0012447345406712404
10.094339622641508,8.944060920206375e-4,1,0.001244658628602225
10.095238095238097,3.7287725810924906e-4,1,0.0012444283793276016
10.095541401273886,7.582834878790674e-5,1,0.0012443507805670242
10.096153846153845,5.1648991941937975e-6,1,0.001244194288804406
10.096385542168674,4.597689390770081e-4,10,0.0012441351549634897
10.09646302250804,1.7046285415195538e-4,1,0.0012441153887625053
10.096676737160122,0.0012730494432920307,6,0.0012440608894668233
10.09672386895476,2.261909493593894e-4,1,0.0012440488747468208
10.097087378640778,0.0010693721587028688,1,0.0012439562624791058
10.097719869706841,1.9882020196146664e-4,1,0.001243795343649318
10.098245614035088,0.01149496707493054,1,0.001243661798483466
10.098684210526315,7.153334601504689e-4,1,0.001243550539283869
10.099248120300752,5.58607398789541e-4,11,0.0012434076914477168
10.099547511312219,9.61858789173535e-4,27,0.0012433319419765246
10.09966777408638,0.004779190922623098,1,0.0012433015319009827
10.09984871406959,0.0034372041281701938,1,0.0012432557980242287
10.1,8.681804883612921e-5,3,0.0012432175771796442
10.102409638554219,0.0013862675383070286,3,0.0012426109871510262
10.10271903323263,8.339196415094482e-4,1,0.001242533399026052
10.102964118564742,0.0012956562184802574,5,0.001242471986041796
10.103286384976524,0.0018203226976316945,15,0.001242391297806294
10.10558069381599,6.395101184590375e-4,608,0.0012418189768582427
10.1056338028169,6.261693007987728e-4,3,0.0012418057727651333
10.10590015128593,5.331661721917932e-4,1,0.0012417395826264555
10.106221547799697,4.998203956813678e-4,1,0.00124165977931833
10.106382978723405,0.0012297616082647517,56,0.0012416197233038055
10.106544901065448,0.0012172902200309579,1,0.001241579563868359
10.106583072100314,8.105564667987655e-4,3,0.00124157009951745
10.106761565836297,5.958460559946673e-4,1,0.0012415258564069838
10.10819165378671,2.1804222821417854e-4,1,0.0012411721951367542
10.108303249097474,0.0017458416992039805,1,0.0012411446584265277
10.10843373493976,2.320726289604968e-4,1,0.0012411124715549224
10.108527131782946,0.0011302298704840296,1,0.0012410894408028464
10.108695652173914,5.624010474081624e-4,1,0.0012410479009284632
10.108761329305137,4.998415239629129e-4,3,0.0012410317171132291
10.10886469673406,4.417902986117693e-4,2,0.001241006252033079
10.109546165884192,5.528902804574919e-4,440,0.0012408385579214271
10.10989010989011,0.0014605067451945474,1,0.0012407540458673051
10.110236220472439,7.279551161986494e-4,1,0.001240669085952152
10.111287758346583,5.065330764071571e-4,1,0.0012404114844971567
10.111613876319758,2.80545608622927e-4,10,0.0012403317524242127
10.11164274322169,3.9806560548375094e-4,1,0.00124032469842676
10.11195158850227,7.88179459217741e-4,6,0.0012402492650343635
10.112359550561797,9.227952475543089e-4,1,0.0012401497265213705
10.112359550561798,1.5150681944270153e-4,1,0.00124014972652137
10.1125,2.1995688743201388e-4,1,0.0012401154855739374
10.112721417069244,1.1119628810016885e-4,1,0.0012400615334359525
10.113452188006484,3.083632486980088e-5,1,0.0012398837146079303
10.114192495921698,2.1904313567006037e-4,1,0.0012397039606274996
10.114457831325302,4.926336581226285e-4,11,0.0012396396290608048
10.114803625377645,0.0011903400642217824,27,0.0012395558648038503
10.115151515151515,0.0036051112025400852,1,0.0012394716783207958
10.115321252059307,0.002530561200084927,1,0.001239430634482103
10.115805946791863,4.461658184740988e-4,3,0.00123931354344972
10.115992970123024,0.011133476830887312,1,0.0012392684074212226
10.116472545757071,0.005487454997291792,1,0.0012391527803020715
10.11764705882353,8.556888667254808e-4,3,0.0012388702896547082
10.118003025718608,0.0011402426081645544,1,0.0012387848664192466
10.11875,9.580018771494961e-4,5,0.001238605902902438
10.119122257053291,0.0019302334233259099,15,0.001238516863433025
10.120845921450151,7.529904737021715e-4,608,0.0012381058631734114
10.121212121212121,2.5151415672287864e-4,1,0.0012380188155818755
10.121580547112462,2.4715173009025825e-4,1,0.00123793133472808
10.121951219512194,0.0011645904765719165,1,0.0012378434175339124
10.122448979591836,8.521420901490942e-4,3,0.0012377255104863752
10.123456790123456,1.901916794909804e-4,3,0.0012374873228503393
10.123680241327301,1.460640516478026e-4,1,0.001237434609530006
10.123839009287927,1.659696989825274e-4,1,0.0012373971768382932
10.124054462934948,5.983846880369783e-4,3,0.0012373464079523959
10.124223602484472,5.964942730375811e-4,1,0.001237306575447196
10.12461059190031,7.172850732021809e-4,2,0.0012372155154066501
10.124777183600711,0.0012019783759287112,1,0.0012371763484556092
10.125,0.0017182973986040301,1,0.0012371239934178052
10.12539184952978,6.040594951493603e-4,440,0.0012370320061531096
10.125786163522012,0.00833543479694465,1,0.0012369395502560552
10.126182965299684,3.501125443824907e-4,1,0.0012368466223409297
10.126582278481013,0.00230142369267473,1,0.0012367532189925623
10.126888217522659,2.2539503284066783e-4,10,0.001236681733297408
10.127041742286751,1.87651830873366e-4,1,0.0012366458857251022
10.127272727272729,8.069514702445008e-4,6,0.0012365919829185315
10.127388535031848,3.3364403704136544e-4,1,0.0012365649721866173
10.127659574468085,8.500122918928629e-4,3,0.0012365017927634654
10.127795527156549,8.64896374109238e-4,1,0.0012364701217491315
10.1283255086072,1.46991332612224e-4,1,0.0012363467844823874
10.12861736334405,0.0030886223006347476,1,0.0012362789491271906
10.129032258064518,1.693302269197371e-4,1,0.0012361826197792192
10.12971342383107,6.334562224630894e-4,11,0.001236024733030381
10.129870129870131,7.693459193136728e-4,1,0.0012359884568665673
10.130105900151287,9.366762257978705e-4,27,0.0012359339108051072
10.13050075872534,0.0030857403752309717,1,0.0012358426475965146
10.130718954248366,2.3014993006716797e-4,1,0.0012357922637727002
10.13166144200627,5.383431954382786e-4,3,0.001235575020774078
10.132013201320131,0.002370857021781925,1,0.0012354941019510298
10.132930513595166,4.827871303469896e-4,3,0.001235283496251336
10.133333333333333,0.0018794845291077488,2,0.0012351912015984374
10.13380281690141,0.012332508995391171,1,0.001235083778179306
10.134585289514867,0.0010020083397687411,5,0.0012349050868550597
10.135007849293563,0.0018351492808953375,15,0.0012348087686783781
10.136157337367624,6.064677168302899e-4,608,0.0012345473961486732
10.136570561456752,4.692315627480115e-5,1,0.0012344536658259577
10.136986301369863,2.3464883646093174e-5,1,0.0012343594872151191
10.137404580152669,0.0012021740591219884,1,0.0012342648573409846
10.138364779874214,0.0010894153281738458,3,0.001234048095277423
10.138972809667674,9.184262229278702e-5,1,0.0012339111731106912
10.13939393939394,2.6221877760675225e-4,3,0.001233816492889264
10.13953488372093,1.8864300256713067e-4,1,0.0012337848333103018
10.139968895800934,0.00189527117497502,1,0.0012336874321109874
10.14040561622465,3.8933660265663553e-4,2,0.001233589558186169
10.141287284144425,6.157349944977381e-4,440,0.001233392379503162
10.141342756183745,2.998716029296159e-4,3,0.001233379992050184
10.141732283464567,0.004433406917124878,1,0.0012332930683578499
10.14218009478673,4.232341594387806e-5,1,0.001233193271712568
10.142208774583963,4.206936476738952e-4,10,0.001233186885154387
10.142640364188164,9.609479622432038e-4,6,0.0012330908472486337
10.142857142857142,0.0015577736431229314,1,0.0012330426593103044
10.14354066985646,2.441301531257285e-4,1,0.0012328909361300723
10.143999999999998,0.0013938244238572357,1,0.001232789164718391
10.144200626959249,8.911626890906704e-5,1,0.0012327447598967224
10.144927536231885,0.0026657300003966847,2,0.0012325841125122845
10.145015105740182,6.845740669372108e-4,11,0.0012325647849509697
10.1453957996769,1.8977330303354077e-4,1,0.0012324808249475651
10.145454545454545,3.4469193449231194e-5,1,0.0012324678780586851
10.145454545454546,8.536934846175572e-4,27,0.001232467878058685
10.145896656534955,0.0013118563138913562,1,0.001232370520617586
10.146341463414634,0.002435342781822527,1,0.0012322727097862285
10.147299509001638,9.807761502407663e-5,1,0.001232062518151849
10.14756671899529,1.6317639298157508e-4,3,0.0012320040096878977
10.148260211800304,7.572323774846637e-4,3,0.0012318523989935412
10.148710166919576,1.2332126509077737e-4,1,0.001231754213229181
10.148760330578511,9.8377968352061e-4,1,0.0012317432758214971
10.15025041736227,0.0021192334784221533,1,0.0012314192018209207
10.150470219435736,0.001299375819306324,5,0.0012313715314874272
10.150943396226413,0.001395373600690745,15,0.001231269026283818
10.15151515151515,5.979025666368522e-4,608,0.0012311453783743725
10.15167548500882,0.016966498842460414,1,0.0012311107463823159
10.151975683890576,2.2007528776624692e-4,1,0.0012310459526922567
10.152439024390244,2.2952929834619423e-4,1,0.0012309460730641792
10.152905198776757,7.599706757511714e-4,1,0.0012308457367366855
10.154311649016643,2.3209044614033885e-4,1,0.0012305439588374306
10.154330708661417,8.410026244744157e-4,3,0.001230539878934924
10.154779969650988,6.549936839710839e-4,3,0.0012304437851322363
10.155279503105591,1.264080244051809e-4,1,0.0012303371070975088
10.15576323987539,0.0014027180789890163,1,0.0012302339718400508
10.15625,8.776112750549758e-5,2,0.001230130360154215
10.157232704402514,6.007651447498321e-4,440,0.0012299216959497285
10.157575757575756,5.974706048455063e-4,10,0.0012298490151039982
10.157728706624605,0.0019145401321599268,1,0.0012298166376173978
10.158054711246201,0.001424242773421847,6,0.0012297476819322294
10.158227848101266,2.631659802619652e-4,1,0.0012297110912294813
10.15929203539823,9.049947939641817e-4,3,0.0012294866550480986
10.159744408945688,5.255393342731311e-4,1,0.001229391494190918
10.160125588697017,1.3124364130310268e-4,1,0.001229311422759518
10.16025641025641,6.294655029920487e-4,1,0.0012292839659616298
10.16036308623298,6.845497249007763e-4,11,0.0012292615858573485
10.160427807486633,0.0011131155541525193,56,0.0012292480116025387
10.160849772382399,8.794852343073102e-4,27,0.0012291595843224375
10.161001788908765,0.0011766163867582664,1,0.0012291277587072988
10.161290322580644,0.0018410965507590629,1,0.0012290673976523983
10.161339421613393,0.002506346444512059,1,0.0012290571320725835
10.16181229773463,2.557668223265784e-4,1,0.0012289583515107333
10.162866449511402,0.002256599727806322,1,0.001228738719987283
10.163339382940109,0.0010343909848907662,1,0.0012286404420897763
10.163522012578616,1.9332676541366549e-4,3,0.0012286025334138893
10.163636363636364,0.0014585139152903054,3,0.001228578809515235
10.163934426229508,2.2548111258059933e-4,2,0.001228517015618243
10.164133738601825,4.739502564151581e-5,1,0.0012284757297996978
10.165562913907284,2.7206888862348325e-5,1,0.0012281805181007857
10.166405023547881,0.001549137975080911,5,0.0012280072529575483
10.166919575113809,7.481290298515668e-4,608,0.0012279016321644215
10.166929133858266,0.0014480201519750419,15,0.0012278996718494213
10.167224080267559,0.0026836785366346704,1,0.0012278392160228807
10.167427701674276,4.067762541283584e-4,1,0.0012277975154814799
10.167938931297709,3.173773710557325e-4,1,0.001227692948774498
10.16845329249617,0.0011528196275024556,1,0.0012275879296338292
10.16949152542373,8.379319473241271e-4,1,0.0012273765243721285
10.169611307420494,0.014110923253730787,1,0.0012273521837978113
10.16969696969697,4.675674124272431e-4,1,0.0012273347828757552
10.170212765957448,0.0011830854744840382,3,0.0012272301177568537
10.170347003154573,5.809154742933815e-4,3,0.0012272029095344937
10.171073094867808,2.3743905421435264e-4,1,0.0012270559625265224
10.17160686427457,0.0010996260220236009,1,0.0012269481777379045
10.172143974960877,8.272463658422324e-4,2,0.001226839923431246
10.17298937784522,5.93465886799892e-4,10,0.0012266699500228255
10.173228346456693,6.774393886398565e-4,440,0.00122662199638269
10.17351598173516,0.001318309885243662,6,0.0012265643308888737
10.173775671406004,2.5326098069039326e-4,1,0.0012265123186849802
10.174326465927098,5.653302700052312e-4,1,0.0012264021615582183
10.175757575757576,6.471830317023575e-4,11,0.001226116956453232
10.176,5.898147998190677e-4,1,0.0012260687886616536
10.176100628930818,1.5516897711770008e-4,1,0.0012260488068062897
10.176291793313071,8.856187103809735e-4,27,0.0012260108672658906
10.176565008025682,2.1383225186638222e-4,1,0.001225956688853441
10.176829268292684,0.003786449194393006,1,0.001225904336808235
10.177304964539006,6.37288328563536e-4,3,0.0012258102232863759
10.177705977382875,5.209943503571003e-5,1,0.0012257310109232869
10.178282009724475,1.931256972203111e-4,1,0.001225617427772802
10.179059180576633,0.0012520958298894063,3,0.0012254645592622865
10.17921146953405,6.388048211035158e-4,1,0.0012254346547640575
10.179445350734095,6.145186064045374e-4,1,0.0012253887605097387
10.179527559055117,8.380194471775178e-4,3,0.0012253726381396995
10.179604261796042,8.770185669167384e-5,1,0.0012253575998551086
10.180623973727423,2.1944813013892103e-4,1,0.0012251580751530843
10.181818181818182,8.732263326333492e-4,4,0.0012249253515153368
10.182370820668693,8.788256866110511e-4,608,0.0012248179997890007
10.182389937106919,0.0011356173978384282,5,0.0012248142902691918
10.182421227197345,0.0014064892634768871,1,0.001224808219031586
10.182481751824819,6.683510073032174e-4,1,0.0012247964773821059
10.182926829268293,1.4523125889875238e-4,1,0.0012247102136977736
10.182965299684543,0.0017380444678864225,15,0.0012247027641137953
10.18348623853211,1.1255189663189783e-4,1,0.001224601991299763
10.1840490797546,0.0012683908864034935,1,0.0012244933306546017
10.18425460636516,0.0032060364608966444,1,0.0012244537086576808
10.185128983308044,6.289107252091853e-4,1,0.0012242854812474435
10.185692541856927,0.0015392449053319474,3,0.0012241773439405257
10.186413902053712,5.184353391139572e-4,3,0.0012240392584654952
10.186915887850468,5.958342635080659e-4,1,0.0012239433859692053
10.1875,6.029927053477491e-4,1,0.001223832055233305
10.187610619469028,0.0133131502765127,1,0.0012238109988330903
10.18808777429467,0.0013107037048941204,2,0.0012237202727473952
10.188449848024316,3.4790124775814675e-4,10,0.0012236515367883768
10.18867924528302,0.001325966440158904,1,0.0012236080365996703
10.189024390243903,9.956352073860963e-4,6,0.0012235426582869065
10.189274447949526,7.505038915731624e-4,440,0.0012234953448841965
10.18987341772152,0.002044761557672662,1,0.001223382195701482
10.19047619047619,7.763068803849438e-4,1,0.001223268587159076
10.191198786039452,7.529161208507085e-4,11,0.0012231327373429324
10.191780821917808,0.0010062828516088195,27,0.0012230235847054695
10.19212598425197,1.039407156152186e-4,1,0.0012229589688441188
10.192307692307693,4.963997293258486e-4,1,0.0012229249865677784
10.19236641221374,0.004003018350625386,1,0.0012229140100682972
10.192926045016076,2.947683945800722e-4,1,0.0012228095218247673
10.194174757281553,0.0011633972760838709,1,0.0012225771844197669
10.19452887537994,3.2496173762216926e-4,3,0.0012225114997262108
10.194805194805195,2.778924879767174e-4,1,0.0012224603080964748
10.195121951219512,5.282250411784964e-7,1,0.001222401692234726
10.19538188277087,2.3436071568027549e-4,3,0.0012223536454731327
10.19558359621451,0.0010085915667079129,3,0.0012223163932990565
10.196078431372548,1.3850696258923943e-4,1,0.001222225131148347
10.197368421052632,2.1803771535599503e-4,1,0.0012219880432118317
10.197486535008975,0.0015453349324281206,1,0.0012219663945143226
10.197869101978691,9.5948323679495e-4,608,0.001221896343710282
10.198425196850394,0.0010178604769477703,5,0.0012217947055511188
10.198473282442748,7.494194602948436e-5,1,0.0012217859272880985
10.199052132701421,0.0019304806317504547,15,0.0012216803852377824
