ID,period_minutes,mean_power,power_smooth,peak_idx
102,10.060606060606059,9.130229117041757e-4,0.0010638979469347373,FALSE
102,10.061538461538463,7.854072588533551e-4,0.001063682838486514,FALSE
102,10.062111801242237,0.001912258799749836,0.0010635508613248913,FALSE
102,10.062305295950154,7.745209226224227e-4,0.001063506371370546,FALSE
102,10.066066066066066,4.155023674907885e-5,0.001062646739254526,FALSE
102,10.066265060240966,8.937832442240818e-4,0.0010626015225075182,FALSE
102,10.068965517241379,5.94394235682315e-4,0.0010619905829352151,FALSE
102,10.069172932330828,8.495704456766487e-4,0.001061943864437768,FALSE
102,10.069381598793363,0.0018630084495414468,0.0010618968937694268,FALSE
102,10.07153965785381,4.915586019537114e-4,0.0010614128633335035,FALSE
102,10.071762870514819,0.0024512763287722625,0.0010613629808959885,FALSE
102,10.074074074074073,7.505472671289031e-5,0.0010608484899825778,FALSE
102,10.075,8.948609286952273e-4,0.0010606433984972118,FALSE
102,10.075187969924812,7.433625587240165e-4,0.0010606018351112141,FALSE
102,10.07587253414264,6.583857240537413e-4,0.0010604506708386185,FALSE
102,10.077041602465332,6.702930319209938e-4,0.0010601932618825138,FALSE
102,10.078003120124803,7.044684237686459e-4,0.0010599822543390538,FALSE
102,10.081203007518797,1.8675719528228886e-4,0.001059284598245499,FALSE
102,10.081447963800905,0.0010469719964809369,0.0010592314811791804,FALSE
102,10.084084084084083,5.911389902904681e-4,0.0010586624648045264,FALSE
102,10.084337349397591,6.281066914382109e-4,0.0010586080479110776,FALSE
102,10.084592145015105,0.0020742183952452984,0.0010585533466960983,FALSE
102,10.087227414330219,2.91566428140405e-4,0.0010579902074490163,FALSE
102,10.0875,0.001999534876436053,0.0010579322302764298,FALSE
102,10.090361445783133,6.18999476106224e-4,0.0010573267050537653,FALSE
102,10.090766823161188,0.00119378365803494,0.0010572413768629506,FALSE
102,10.091185410334344,4.428160583524592e-4,0.0010571533868863425,FALSE
102,10.092592592592593,5.329195864767555e-4,0.0010568584720628202,FALSE
102,10.09375,4.7422901275295955e-4,0.0010566169271972851,FALSE
102,10.096385542168674,2.1949536414567712e-4,0.0010560703490366126,FALSE
102,10.096676737160122,7.713821231602301e-4,0.0010560102527618052,FALSE
102,10.099248120300752,5.546937260579857e-4,0.001055482115290132,FALSE
102,10.099547511312219,6.821586383034611e-4,0.0010554209198960726,FALSE
102,10.09984871406959,0.0034372041281701938,0.0010553594166408573,FALSE
102,10.102964118564742,3.0366788112326715e-4,0.0010547269518181115,FALSE
102,10.103286384976524,0.002180462657242292,0.001054661910637101,FALSE
102,10.10558069381599,7.027558111181104e-4,0.001054200939029946,FALSE
102,10.106382978723405,0.0011720030346530688,0.001054040603527373,FALSE
102,10.106544901065448,0.0012172902200309579,0.0010540082975942966,FALSE
102,10.106583072100314,0.0017615389630776513,0.0010540006845438218,FALSE
102,10.10819165378671,2.1804222821417854e-4,0.0010536807765363265,FALSE
102,10.109546165884192,4.8426930021698176e-4,0.0010534127863037152,FALSE
102,10.111613876319758,1.3764640366117507e-4,0.0010530061408061235,FALSE
102,10.11195158850227,7.735300556263136e-4,0.0010529400062545128,FALSE
102,10.112359550561798,1.5150681944270153e-4,0.0010528602200347017,FALSE
102,10.114457831325302,5.557909108300792e-4,0.0010524516770425733,FALSE
102,10.114803625377645,7.650833530305808e-4,0.0010523846427834696,FALSE
102,10.115151515151515,0.0036051112025400852,0.001052317285977798,FALSE
102,10.11875,2.826061437193427e-4,0.0010516254928869618,FALSE
102,10.119122257053291,0.0021834332479423353,0.0010515544413468387,FALSE
102,10.120845921450151,7.848090294983956e-4,0.001051226706104091,FALSE
102,10.121951219512194,0.0011645904765719165,0.0010510176329703764,FALSE
102,10.122448979591836,0.0021622966884523235,0.0010509237563730608,FALSE
102,10.123839009287927,1.659696989825274e-4,0.0010506625120581565,FALSE
102,10.125,0.0017182973986040301,0.0010504453440533627,FALSE
102,10.12539184952978,6.101135713032657e-4,0.0010503722587685944,FALSE
102,10.126888217522659,1.4121813726862412e-4,0.0010500941493038717,FALSE
102,10.127272727272729,6.932610001330334e-4,0.0010500229375540002,FALSE
102,10.127659574468085,2.8628694654848926e-5,0.001049951396831436,FALSE
102,10.12971342383107,6.771056351605068e-4,0.0010495733191575774,FALSE
102,10.130105900151287,5.993835199159367e-4,0.0010495014057332222,FALSE
102,10.13050075872534,0.0030857403752309717,0.0010494291641792819,FALSE
102,10.134585289514867,2.242279145377187e-4,0.0010486882577853995,FALSE
102,10.135007849293563,0.001551955238597283,0.001048612272848473,FALSE
102,10.136157337367624,6.467116633216779e-4,0.0010484062021804076,FALSE
102,10.137404580152669,0.0012021740591219884,0.0010481836508680474,FALSE
102,10.138364779874214,0.0024354708965797244,0.0010480130584982152,FALSE
102,10.13953488372093,1.8864300256713067e-4,0.001047806045012163,FALSE
102,10.141287284144425,7.145885467293763e-4,0.001047497802861194,FALSE
102,10.142208774583963,5.793436377338565e-4,0.0010473365771903258,FALSE
102,10.142640364188164,6.062634585163767e-4,0.0010472612697987858,FALSE
102,10.145015105740182,0.00068036237430725685,0.0010468492375129404,FALSE
102,10.145454545454546,6.260270953688418e-4,0.0010467734250165649,FALSE
102,10.145896656534955,0.0013118563138913562,0.0010466972881632332,FALSE
102,10.150470219435736,0.0013373790589954527,0.0010459177047324752,FALSE
102,10.150943396226413,9.322762542510838e-4,0.0010458378870708332,FALSE
102,10.15151515151515,6.722647111403339e-4,0.001045741650345851,FALSE
102,10.152905198776757,7.599706757511714e-4,0.0010455086373453264,FALSE
102,10.154330708661417,0.001231146831664856,0.0010452710887969535,FALSE
102,10.155279503105591,1.264080244051809e-4,0.001045113771798817,FALSE
102,10.157232704402514,6.449786455096488e-4,0.0010447919084228443,FALSE
102,10.157575757575756,5.614243349359101e-4,0.0010447356543802808,FALSE
102,10.158054711246201,8.340063191581827e-4,0.0010446572537181954,FALSE
102,10.16036308623298,6.559741020557207e-4,0.0010442816551100346,FALSE
102,10.160427807486633,0.0012025589508264836,0.0010442711782648977,FALSE
102,10.160849772382399,6.053211756591409e-4,0.0010442029443627626,FALSE
102,10.161339421613393,0.002506346444512059,0.0010441239226452377,FALSE
102,10.166405023547881,0.0036716128572624094,0.0010433163234477953,FALSE
102,10.166919575113809,8.726278358010192e-4,0.001043235301217712,FALSE
102,10.166929133858266,6.663209492688747e-4,0.0010432337978466455,FALSE
102,10.16845329249617,0.0011528196275024556,0.0010429949070287438,FALSE
102,10.16949152542373,8.379319473241271e-4,0.001042833116757797,FALSE
102,10.170347003154573,5.765461868383798e-4,0.0010427003772988134,FALSE
102,10.171073094867808,2.3743905421435264e-4,0.001042588119228568,FALSE
102,10.17298937784522,5.420073887306822e-4,0.0010422936383912918,FALSE
102,10.173228346456693,6.548150657626604e-4,0.0010422570972858818,FALSE
102,10.17351598173516,0.0012393289110763546,0.0010422131679861677,FALSE
102,10.175757575757576,6.629946610596794e-4,0.001041872822420003,FALSE
102,10.176291793313071,6.045266409733211e-4,0.0010417922353106429,FALSE
102,10.176829268292684,0.003786449194393006,0.0010417113604954968,FALSE
102,10.181818181818182,3.281871533898879e-4,0.0010409704249805787,FALSE
102,10.182370820668693,9.771126784925857e-4,0.0010408894332959984,FALSE
102,10.182389937106919,0.0029205374851284313,0.0010408866355687235,FALSE
102,10.182965299684543,9.085295837454276e-4,0.0010408025513364066,FALSE
102,10.1840490797546,0.0012683908864034935,0.0010406448034823677,FALSE
102,10.186413902053712,9.478177614766135e-4,0.0010403034866129958,FALSE
102,10.186915887850468,5.958342635080659e-4,0.0010402315449207552,FALSE
102,10.188449848024316,3.3067416995826294e-4,0.0010400128146969034,FALSE
102,10.18867924528302,0.001325966440158904,0.001039980248068185,FALSE
102,10.189024390243903,0.0012259578248537725,0.0010399313195799454,FALSE
102,10.189274447949526,7.397973856443413e-4,0.0010398959236985854,FALSE
102,10.191198786039452,9.283330524034415e-4,0.0010396250177347236,FALSE
102,10.191780821917808,4.5473964187450213e-4,0.0010395435975649719,FALSE
102,10.19236641221374,0.004003018350625386,0.0010394619231007313,FALSE
102,10.197869101978691,0.0010117684523791046,0.0010387063533206723,FALSE
102,10.198425196850394,0.001744467524600133,0.0010386311950735334,FALSE
102,10.199052132701421,0.0012912792395374138,0.0010385467264583234,FALSE
102,10.19969278033794,9.1232338821189e-4,0.001038460699581965,FALSE
102,10.20253164556962,0.001712084762176723,0.0010380830123622891,FALSE
102,10.202808112324494,5.453634279104986e-4,0.0010380465377081618,FALSE
102,10.203957382039574,5.912809559608066e-4,0.001037895497084752,FALSE
102,10.204580152671756,7.18891185673462e-4,0.0010378140441437292,FALSE
102,10.205371248025275,9.020378311589398e-4,0.0010377109747561916,FALSE
102,10.206686930091184,9.03129640546963e-4,0.0010375405475225956,FALSE
102,10.207317073170733,2.747114901617592e-4,0.0010374593593577566,FALSE
102,10.20795107033639,0.00346779746689954,0.0010373779607310927,FALSE
102,10.213414634146343,6.63059928308834e-4,0.0010366883966338258,FALSE
102,10.214511041009464,0.0015492890062091032,0.0010365525887106137,FALSE
102,10.21505376344086,9.876822115358506e-4,0.0010364856819002764,FALSE
102,10.215189873417721,0.0014458150050302816,0.0010364689353244158,FALSE
102,10.215384615384615,4.3176666367201154e-4,0.0010364449978943785,FALSE
102,10.218700475435815,0.002374878917455048,0.0010360415836232297,FALSE
102,10.218750000000002,2.105041931847474e-4,0.0010360356180472952,FALSE
102,10.21951219512195,9.265107952398292e-4,0.001035944028019613,FALSE
102,10.220183486238533,4.2447512604905244e-4,0.0010358637063573705,FALSE
102,10.22151898734177,7.294690678611865e-4,0.0010357048708380934,FALSE
102,10.222222222222221,6.659356668681509e-4,0.0010356217467892416,FALSE
102,10.22290076335878,4.297592543580546e-4,0.001035541877814544,FALSE
102,10.223583460949463,0.0023508597326792635,0.0010354618529121653,FALSE
102,10.227272727272727,0.0010951089982350515,0.0010350351900604753,FALSE
102,10.229007633587786,7.049699632098573e-4,0.0010348379275468625,FALSE
102,10.230647709320694,0.0024684252177392613,0.001034653436433809,FALSE
102,10.231124807395991,5.332815420422862e-4,0.0010346001310621964,FALSE
102,10.231378763866877,0.0011890401320405735,0.001034571823682886,FALSE
102,10.23474178403756,1.397058485368116e-5,0.0010342013384344818,FALSE
102,10.234920634920634,0.0028448895781554235,0.001034181863372583,FALSE
102,10.235114503816792,6.555239378622411e-4,0.001034160779011466,FALSE
102,10.23583460949464,0.0010256065418943006,0.0010340827003101766,FALSE
102,10.236559139784946,8.719787100862804e-4,0.0010340045187453091,FALSE
102,10.237717908082407,6.260237378145652e-4,0.0010338802660513104,FALSE
102,10.237804878048781,5.308478915063044e-4,0.0010338709794431803,FALSE
102,10.238532110091745,3.721766503653455e-4,0.001033793539325788,FALSE
102,10.23926380368098,0.0024655647402296275,0.0010337160088021381,FALSE
102,10.244648318042813,8.566456552023372e-4,0.0010331573397127595,FALSE
102,10.246835443037973,0.0032079306802947336,0.0010329363918440038,FALSE
102,10.246913580246913,7.925556676112942e-4,0.0010329285621937967,FALSE
102,10.247619047619047,0.0013258698201784064,0.0010328580713668371,FALSE
102,10.250764525993883,4.731775698781789e-4,0.001032548150988659,FALSE
102,10.25078369905956,2.1866639207973636e-4,0.0010325462838278645,FALSE
102,10.251192368839426,0.0015955019545331277,0.0010325065489402564,FALSE
102,10.25153374233129,0.0013104025130537865,0.001032473449879903,FALSE
102,10.253164556962025,7.201565552688856e-4,0.0010323164922762342,FALSE
102,10.253435114503818,6.240336814386743e-4,0.0010322906386665584,FALSE
102,10.253968253968253,6.845312388127252e-4,0.0010322398486803342,FALSE
102,10.254211332312405,2.750242585569222e-4,0.00103221675992337,FALSE
102,10.254992319508448,0.005271091126844965,0.0010321428675742165,FALSE
102,10.260336906584993,9.898161853056423e-4,0.0010316490565034956,FALSE
102,10.26275115919629,4.078206354258025e-4,0.0010314327852588517,FALSE
102,10.263074484944532,0.001786578543230475,0.001031404142637036,FALSE
102,10.263910969793322,0.0018051490156456343,0.0010313303927494554,FALSE
102,10.26646248085758,5.054416196781458e-4,0.0010311085746762397,FALSE
102,10.266875981161697,3.7076263548141614e-4,0.0010310730720753999,FALSE
102,10.267281105990783,7.789140045096e-4,0.0010310384091170208,FALSE
102,10.26751592356688,9.418492432757375e-4,0.0010310183724687389,FALSE
102,10.269113149847096,7.713467444255083e-4,0.0010308831472910101,FALSE
102,10.269938650306749,2.6955179748745507e-4,0.0010308139856623389,FALSE
102,10.270270270270268,8.214758430918097e-4,0.0010307863416434452,FALSE
102,10.27027027027027,7.587185847444805e-4,0.0010307863416434452,FALSE
102,10.270769230769229,0.006046676878486312,0.0010307448988043603,FALSE
102,10.276073619631902,7.159790144669169e-4,0.001030315531392712,FALSE
102,10.27863777089783,1.5382276626772616e-4,0.0010301153254893651,FALSE
102,10.27936507936508,5.819701723247927e-4,0.0010300594110580472,FALSE
102,10.280254777070063,0.001989729791517227,0.0010299915372057491,FALSE
102,10.282208588957054,8.416392213704834e-4,0.0010298445109795397,FALSE
102,10.283018867924529,3.958995607732206e-4,0.0010297843543489425,FALSE
102,10.283076923076923,5.236344056684725e-4,0.001029780062634323,FALSE
102,10.283891547049441,0.001502919395802519,0.0010297201013791694,FALSE
102,10.284839203675345,7.358750182739367e-4,0.001029650958178724,FALSE
102,10.285714285714285,8.044401581439729e-4,0.001029587693007962,FALSE
102,10.285714285714286,4.495446022603138e-4,0.0010295876930079618,FALSE
102,10.286594761171033,0.004588918814325048,0.0010295246028644283,FALSE
102,10.286624203821656,6.815222234133863e-4,0.0010295225029556031,FALSE
102,10.291858678955453,6.167904705602224e-4,0.0010291592483436924,FALSE
102,10.291891891891892,0.0014926460684809516,0.0010291570075085868,FALSE
102,10.294573643410851,4.135434708559486e-4,0.0010289787397863394,FALSE
102,10.29570747217806,3.991294208962058e-4,0.001028904954362365,FALSE
102,10.296650717703349,0.002082526615427264,0.0010288442895809466,FALSE
102,10.298003072196622,8.13254730739224e-4,0.0010287584513730837,FALSE
102,10.298921417565486,8.996726838848753e-4,0.0010287009260019713,FALSE
102,10.299212598425198,2.6988793001313656e-4,0.0010286828155845102,FALSE
102,10.300319488817891,0.003286942871024095,0.0010286145388441403,FALSE
102,10.300613496932517,6.82165211536479e-4,0.001028596554608795,FALSE
102,10.301538461538462,5.49585034182946e-4,0.0010285403892281574,FALSE
102,10.302469135802468,0.003950619633517194,0.0010284845113208052,FALSE
102,10.303030303030301,6.291428386115369e-4,0.0010284511043614987,FALSE
102,10.307692307692307,6.332914880059178e-4,0.0010281808186979986,FALSE
102,10.310559006211179,8.186718438849671e-4,0.001028021033473918,FALSE
102,10.312101910828027,7.553062713952407e-4,0.0010279370532878364,FALSE
102,10.313099041533546,0.0020248245953481355,0.0010278835303236722,FALSE
102,10.313846153846153,4.828653126793591e-4,0.0010278438136455167,FALSE
102,10.314814814814815,0.0012107793808950264,0.0010277928114968686,FALSE
102,10.315457413249213,4.673909620532522e-5,0.0010277592837022358,FALSE
102,10.316436251920122,6.979403944801506e-4,0.0010277086819578704,FALSE
102,10.316799999999999,0.004211242662949042,0.0010276900221608068,FALSE
102,10.317411402157166,5.563602884568388e-4,0.001027658834273689,FALSE
102,10.318392581143739,0.0034182653811171597,0.001027609245642237,FALSE
102,10.318471337579618,1.1479259631898083e-5,0.001027605289962877,FALSE
102,10.319488817891372,6.28311733484633e-4,0.0010275545145915482,FALSE
102,10.323574730354393,7.329044445609611e-4,0.0010273567661614874,FALSE
102,10.326086956521738,6.347835061291119e-4,0.0010272400630229217,FALSE
102,10.326594090202175,4.1066950206477453e-4,0.0010272169550227545,FALSE
102,10.328548644338117,5.094134237214794e-4,0.0010271293080280615,FALSE
102,10.3296,0.0018505223553837058,0.0010270830907923086,FALSE
102,10.329738058551618,2.566668677270849e-4,0.0010270770699822636,FALSE
102,10.330757341576506,8.156102942345739e-4,0.0010270329645779724,FALSE
102,10.33175355450237,4.83612798885704e-6,0.0010269904462743475,FALSE
102,10.332307692307692,7.162035464357519e-4,0.00102696704753018,FALSE
102,10.333333333333332,0.0024512615175982027,0.0010269242140324313,FALSE
102,10.333333333333334,6.377054845064115e-4,0.0010269242140324311,FALSE
102,10.3343653250774,0.004229599775706872,0.0010268817371226267,FALSE
102,10.335999999999999,7.34600896145922e-4,0.0010268157292757792,FALSE
102,10.339506172839506,7.042887770917831e-4,0.0010266794189011555,FALSE
102,10.342679127725855,1.426013204690595e-4,0.0010265622473208532,FALSE
102,10.344827586206897,8.850139357781961e-4,0.0010264862391214519,FALSE
102,10.345047923322683,1.8463892408106456e-4,0.0010264785959159686,FALSE
102,10.345679012345679,3.969828876100038e-4,0.0010264568605390697,FALSE
102,10.346153846153845,0.0018299471173703684,0.001026440659445139,FALSE
102,10.346749226006192,5.201478739274884e-4,0.0010264205305874185,FALSE
102,10.347826086956522,0.001776843287562811,0.0010263846468154337,FALSE
102,10.348101265822786,1.7312554709566237e-5,0.0010263755852065624,FALSE
102,10.348228043143298,7.271946556046169e-4,0.001026371425239854,FALSE
102,10.349304482225659,8.03997207940531e-4,0.0010263364798081224,FALSE
102,10.34991974317817,9.086229639644499e-4,0.0010263168080439074,FALSE
102,10.350387596899223,0.003868443214056282,0.0010263019963155367,FALSE
102,10.3525641025641,6.478796047828636e-4,0.0010262347588707343,FALSE
102,10.35548686244204,6.208991760011331e-4,0.0010261487833195368,FALSE
102,10.358814352574102,4.748977542648294e-4,0.0010260569144454222,FALSE
102,10.3616,5.545104762991263e-4,0.0010259849194579893,FALSE
102,10.361669242658424,5.8775655363445e-4,0.0010259831868598079,FALSE
102,10.362760834670945,0.0018786374344204435,0.0010259562378597778,FALSE
102,10.362790697674418,8.595816509411798e-4,0.0010259555102511107,FALSE
102,10.364197530864198,8.660976518817784e-4,0.0010259218146124833,FALSE
102,10.364500792393029,6.365591769894925e-5,0.0010259147002734423,FALSE
102,10.365325077399383,8.898920533475446e-4,0.001025895630287361,FALSE
102,10.366459627329192,0.00282098296860126,0.0010258700210472715,FALSE
102,10.366559485530546,7.744465954482306e-4,0.0010258678024481888,FALSE
102,10.369181380417334,6.481788731850479e-4,0.001025811599285421,FALSE
102,10.371517027863776,6.236726806994755e-4,0.0010257648531897176,FALSE
102,10.374999999999998,8.173048300307395e-4,0.0010257009473278193,FALSE
102,10.377708978328172,4.371953842364542e-4,0.00102565603778839,FALSE
102,10.378205128205128,8.431704805353402e-4,0.001025648266587182,FALSE
102,10.37888198757764,0.0011684716188999648,0.0010256378914245852,FALSE
102,10.37942122186495,0.0021044316627235257,0.0010256298128380132,FALSE
102,10.380216383307573,0.001204753606459392,0.0010256182025228072,FALSE
102,10.380952380952381,1.8355177371856082e-4,0.0010256077771831754,FALSE
102,10.38139534883721,8.755036490834257e-4,0.0010256016513363357,FALSE
102,10.382513661202188,8.398602702168772e-4,0.0010255866831789646,FALSE
102,10.38258164852255,0.001772171726627759,0.001025585796151329,FALSE
102,10.383252818035427,0.0016523421080140129,0.001025577180576849,FALSE
102,10.384615384615387,3.5052854844405657e-4,0.0010255604778524798,FALSE
102,10.385852090032154,8.020228912970233e-4,0.0010255462315676448,FALSE
102,10.387596899224807,7.04904265310784e-4,0.0010255276093930495,FALSE
102,10.391236306729263,4.7212332416648946e-4,0.001025494323478232,FALSE
102,10.393798449612403,1.4565308590073087e-4,0.0010254753892055028,FALSE
102,10.39486356340289,3.110357544204836e-4,0.0010254686103503608,FALSE
102,10.395023328149302,7.076318652264341e-4,0.001025467648825467,FALSE
102,10.396135265700483,0.0017131946639866225,0.0010254613560876698,FALSE
102,10.396284829721363,0.001234619583529058,0.0010254605629330716,FALSE
102,10.397456279809221,3.697198135476102e-4,0.0010254547872787546,FALSE
102,10.397515527950311,8.60892876637957e-4,0.0010254545157349362,FALSE
102,10.398753894080997,0.0016048115578465203,0.001025449293198179,FALSE
102,10.399999999999999,0.0030407392302185957,0.0010254449105186472,FALSE
102,10.40257648953301,0.0010286011579810793,0.0010254386215846412,FALSE
102,10.403726708074535,7.666567096112738e-4,0.0010254370196522702,FALSE
102,10.404371584699453,0.0017146687188091814,0.0010254364468262217,FALSE
102,10.404624277456648,0.0026176753047894843,0.0010254362860768827,FALSE
102,10.407523510971785,5.549635324145064e-5,0.0010254370067054846,FALSE
102,10.409937888198757,5.963701103447633e-5,0.0010254412037607335,FALSE
102,10.411214953271028,2.3576200978377496e-4,0.0010254447437612255,FALSE
102,10.411575562700966,4.720539911743913e-4,0.0010254459085895552,FALSE
102,10.412403100775194,0.0010185698300494736,0.001025448856626819,FALSE
102,10.412903225806451,0.0012142751105771671,0.0010254508238986858,FALSE
102,10.413685847589425,8.882867809239469e-4,0.0010254541829062037,FALSE
102,10.414012738853504,5.052193065173488e-4,0.0010254556872337933,FALSE
102,10.414976599063962,0.0016790497019626253,0.001025460470220292,FALSE
102,10.416801292407108,0.0032011650716389944,0.001025470944792246,FALSE
102,10.419354838709676,8.889524948398838e-4,0.0010254887196979039,FALSE
102,10.419906687402799,7.299730030735054e-4,0.0010254930382599494,FALSE
102,10.423861852433278,1.9447792902082192e-4,0.0010255289468318997,FALSE
102,10.426127527216174,1.7826691933151673e-4,0.001025553430600011,FALSE
102,10.42745709828393,5.904351605240927e-4,0.0010255691238521554,FALSE
102,10.428341384863122,0.0018241934522267007,0.0010255801036176933,FALSE
102,10.428571428571427,0.0010187221476434481,0.0010255830309380217,FALSE
102,10.429725363489498,0.001210378822398264,0.0010255981568133004,FALSE
102,10.429906542056075,7.906261023225064e-4,0.0010256005986410423,FALSE
102,10.43062200956938,4.0584316851761465e-4,0.001025610418742878,FALSE
102,10.431249999999999,0.0011177292206028474,0.001025619271432335,FALSE
102,10.433656957928802,0.0017638093348933384,0.0010256552200129671,FALSE
102,10.43613707165109,6.960311284877168e-4,0.0010256956058021767,FALSE
102,10.436187399030693,7.148940857004015e-4,0.0010256964604321028,FALSE
102,10.43956043956044,0.001021782407646853,0.0010257569187968273,FALSE
102,10.440251572327043,4.7556873196523896e-4,0.0010257700794031152,FALSE
102,10.442367601246106,2.616339675419643e-4,0.0010258120050882686,FALSE
102,10.443750000000001,0.0010609191360295297,0.0010258407227494869,FALSE
102,10.444790046656298,0.0012859917093408942,0.0010258630194754875,FALSE
102,10.44516129032258,0.002806940547072608,0.0010258711218884074,FALSE
102,10.446177847113885,6.294046145729891e-4,0.001025893694818101,FALSE
102,10.446601941747572,0.0015550523797121568,0.001025903279290242,FALSE
102,10.447284345047924,1.8921862563523186e-4,0.0010259189082063701,FALSE
102,10.447574334898277,4.0739459914550274e-4,0.001025925626946449,FALSE
102,10.450567260940032,5.75548810400124e-4,0.0010259976565534803,FALSE
102,10.451612903225808,7.689853925814938e-4,0.0010260239753842205,FALSE
102,10.45241809672387,7.134596825254725e-4,0.0010260446488774126,FALSE
102,10.453074433656957,7.632172963542783e-4,0.0010260617621379877,FALSE
102,10.456692913385826,3.14133719075404e-4,0.0010261603253927743,FALSE
102,10.458658346333852,2.069199149009173e-4,0.0010262168485272597,FALSE
102,10.460093896713616,7.279040920327241e-4,0.0010262594598485536,FALSE
102,10.461059190031152,0.001394447402470939,0.0010262887418424464,FALSE
102,10.46153846153846,0.0013238757703479141,0.0010263034683330268,FALSE
102,10.462035541195476,0.001980829861529705,0.001026318873659852,FALSE
102,10.4625,5.639932132641546e-4,0.0010263333891187508,FALSE
102,10.46353322528363,0.0016440517066909348,0.0010263660993628143,FALSE
102,10.463949843260187,1.6276333191006135e-4,0.0010263794524825209,FALSE
102,10.464000000000002,2.825272528314458e-4,0.001026381066409544,FALSE
102,10.465116279069766,0.00382003182768736,0.001026417338250419,FALSE
102,10.467532467532468,7.548032125682496e-4,0.0010264981581983167,FALSE
102,10.46875,7.358716034630937e-4,0.0010265400798104125,FALSE
102,10.470016207455428,8.55885298272587e-4,0.0010265845266491625,FALSE
102,10.473186119873814,8.464357307926581e-5,0.0010266995909019954,FALSE
102,10.475,8.866786127012455e-5,0.001026767867868429,FALSE
102,10.476489028213166,1.8311342738379694e-4,0.001026825239996918,FALSE
102,10.477379095163807,0.0012385442762031665,0.0010268601033512385,FALSE
102,10.478873239436622,6.85145788312201e-4,0.0010269195847370657,FALSE
102,10.478964401294498,6.363750300910995e-4,0.001026923252652433,FALSE
102,10.480376766091052,1.4310000980626142e-4,0.0010269806490733617,FALSE
